arm,rep,iid,repo,gold_hit,submitted,consulted,deep_read,read_before_edit,prompt_tokens,completion_tokens,ctx_tokens
E,2,django__django-16136,django,0,1,0,0,0,66463,3089,1106
E,2,django__django-16454,django,0,0,0,0,0,34722,1777,1106
E,2,django__django-16502,django,0,0,0,0,0,60092,1963,1106
E,2,django__django-16631,django,0,0,0,0,0,43444,2811,1106
E,2,django__django-16667,django,1,1,0,0,0,19055,2410,1106
E,2,django__django-17084,django,0,1,0,0,0,28310,2994,1106
E,2,matplotlib__matplotlib-13989,matplotlib,1,1,0,0,0,28951,1452,910
E,2,matplotlib__matplotlib-14623,matplotlib,1,1,0,0,0,39676,2728,910
E,2,matplotlib__matplotlib-20488,matplotlib,0,1,0,0,0,40372,2319,910
E,2,matplotlib__matplotlib-20676,matplotlib,1,1,0,0,0,133262,4826,910
E,2,matplotlib__matplotlib-20826,matplotlib,0,1,0,0,0,27761,1820,910
E,2,matplotlib__matplotlib-20859,matplotlib,1,1,0,0,0,19009,942,910
E,2,matplotlib__matplotlib-21568,matplotlib,1,1,0,0,0,75823,4128,910
E,2,matplotlib__matplotlib-22719,matplotlib,0,1,0,0,0,17162,942,910
E,2,matplotlib__matplotlib-22865,matplotlib,1,1,0,0,0,64732,2523,910
E,2,matplotlib__matplotlib-22871,matplotlib,0,0,0,0,0,70605,4859,910
E,2,matplotlib__matplotlib-23299,matplotlib,0,1,0,0,0,23821,984,910
E,2,matplotlib__matplotlib-23314,matplotlib,0,1,0,0,0,45520,2177,910
E,2,matplotlib__matplotlib-23412,matplotlib,1,1,0,0,0,97080,4182,910
E,2,matplotlib__matplotlib-23476,matplotlib,0,1,0,0,0,28797,994,910
E,2,matplotlib__matplotlib-24026,matplotlib,1,1,0,0,0,19173,1171,910
E,2,matplotlib__matplotlib-24149,matplotlib,0,1,0,0,0,14610,1350,910
E,2,matplotlib__matplotlib-24177,matplotlib,0,0,0,0,0,18714,6239,910
E,2,matplotlib__matplotlib-24570,matplotlib,1,1,0,0,0,126363,5045,910
E,2,matplotlib__matplotlib-24627,matplotlib,1,1,0,0,0,15938,1073,910
E,2,matplotlib__matplotlib-24637,matplotlib,1,1,0,0,0,70455,3583,910
E,2,matplotlib__matplotlib-24870,matplotlib,0,1,0,0,0,45163,3361,910
E,2,matplotlib__matplotlib-24970,matplotlib,1,1,0,0,0,14067,1162,910
E,2,matplotlib__matplotlib-25122,matplotlib,0,0,0,0,0,26933,1019,910
E,2,matplotlib__matplotlib-25287,matplotlib,1,1,0,0,0,28979,1305,910
E,2,matplotlib__matplotlib-25311,matplotlib,0,1,0,0,0,28386,1973,910
E,2,matplotlib__matplotlib-25332,matplotlib,0,1,0,0,0,48568,2817,910
E,2,matplotlib__matplotlib-25479,matplotlib,1,1,0,0,0,38873,2637,910
E,2,matplotlib__matplotlib-25775,matplotlib,1,1,0,0,0,43742,2852,910
E,2,matplotlib__matplotlib-25960,matplotlib,0,0,0,0,0,130718,3645,910
E,2,matplotlib__matplotlib-26113,matplotlib,1,1,0,0,0,20599,670,910
E,2,matplotlib__matplotlib-26208,matplotlib,1,1,0,0,0,82802,4059,910
E,2,matplotlib__matplotlib-26291,matplotlib,0,0,0,0,0,6702,1254,910
E,2,matplotlib__matplotlib-26342,matplotlib,0,1,0,0,0,57990,2204,910
E,2,matplotlib__matplotlib-26466,matplotlib,0,0,0,0,0,125462,5197,910
E,2,pydata__xarray-3993,xarray,1,1,0,0,0,18930,1186,785
E,2,pydata__xarray-4075,xarray,0,0,0,0,0,78997,3387,785
E,2,pydata__xarray-4094,xarray,0,1,0,0,0,32639,1527,785
E,2,pydata__xarray-4356,xarray,1,1,0,0,0,18566,1946,785
E,2,pydata__xarray-4695,xarray,0,1,0,0,0,102411,3003,785
E,2,pydata__xarray-4966,xarray,0,0,0,0,0,53590,1804,785
E,2,pydata__xarray-6599,xarray,0,0,0,0,0,56267,3750,785
E,2,pydata__xarray-6721,xarray,1,1,0,0,0,27418,661,785
E,2,pydata__xarray-6744,xarray,0,0,0,0,0,158267,9514,785
E,2,pydata__xarray-6938,xarray,0,1,0,0,0,18404,780,785
E,2,pydata__xarray-6992,xarray,1,1,0,0,0,13727,1176,785
E,2,pydata__xarray-7233,xarray,1,1,0,0,0,29219,1282,785
E,2,pytest-dev__pytest-10051,pytest,0,0,0,0,0,42141,2608,802
E,2,pytest-dev__pytest-10081,pytest,0,0,0,0,0,37708,2060,802
E,2,pytest-dev__pytest-10356,pytest,1,1,0,0,0,25826,1610,802
E,2,pytest-dev__pytest-5262,pytest,0,0,0,0,0,54951,2465,802
E,2,pytest-dev__pytest-5631,pytest,1,1,0,0,0,19732,2374,802
E,2,pytest-dev__pytest-5787,pytest,1,1,0,0,0,34800,3768,802
E,2,pytest-dev__pytest-5809,pytest,1,1,0,0,0,12070,473,802
E,2,pytest-dev__pytest-5840,pytest,0,1,0,0,0,15785,672,802
E,2,pytest-dev__pytest-6197,pytest,1,1,0,0,0,20301,1839,802
E,2,pytest-dev__pytest-6202,pytest,0,0,0,0,0,62682,2222,802
E,2,pytest-dev__pytest-7205,pytest,1,1,0,0,0,18868,1221,802
E,2,pytest-dev__pytest-7236,pytest,1,1,0,0,0,28558,1854,802
E,2,pytest-dev__pytest-7324,pytest,0,0,0,0,0,49170,2708,802
E,2,pytest-dev__pytest-7432,pytest,1,1,0,0,0,11454,1288,802
E,2,pytest-dev__pytest-7490,pytest,0,0,0,0,0,193524,7051,802
E,2,pytest-dev__pytest-7521,pytest,1,1,0,0,0,19612,857,802
E,2,pytest-dev__pytest-7571,pytest,1,1,0,0,0,31487,3191,802
E,2,pytest-dev__pytest-7982,pytest,1,1,0,0,0,17600,688,802
E,2,pytest-dev__pytest-8399,pytest,0,0,0,0,0,55342,3287,802
E,2,scikit-learn__scikit-learn-10297,scikit-learn,1,1,0,0,0,32417,3215,800
E,2,scikit-learn__scikit-learn-10844,scikit-learn,1,1,0,0,0,18088,1273,800
E,2,scikit-learn__scikit-learn-10908,scikit-learn,1,1,0,0,0,17888,1179,800
E,2,scikit-learn__scikit-learn-11310,scikit-learn,1,1,0,0,0,44053,2432,800
E,2,scikit-learn__scikit-learn-11578,scikit-learn,1,1,0,0,0,22829,690,800
E,2,scikit-learn__scikit-learn-12585,scikit-learn,0,0,0,0,0,24564,973,800
E,2,scikit-learn__scikit-learn-12682,scikit-learn,1,1,0,0,0,43881,3805,800
E,2,scikit-learn__scikit-learn-12973,scikit-learn,1,1,0,0,0,19031,1944,800
E,2,scikit-learn__scikit-learn-13124,scikit-learn,1,1,0,0,0,132763,5798,800
E,2,scikit-learn__scikit-learn-13135,scikit-learn,1,1,0,0,0,19354,1096,800
E,2,scikit-learn__scikit-learn-13142,scikit-learn,0,0,0,0,0,95219,7718,800
E,2,scikit-learn__scikit-learn-13328,scikit-learn,1,1,0,0,0,22589,1108,800
E,2,scikit-learn__scikit-learn-13439,scikit-learn,1,1,0,0,0,18626,1020,800
E,2,scikit-learn__scikit-learn-13496,scikit-learn,1,1,0,0,0,76071,4262,800
E,2,scikit-learn__scikit-learn-13779,scikit-learn,1,1,0,0,0,42336,2345,800
E,2,scikit-learn__scikit-learn-14053,scikit-learn,1,1,0,0,0,103416,4355,800
E,2,scikit-learn__scikit-learn-14087,scikit-learn,0,0,0,0,0,37892,1559,800
E,2,scikit-learn__scikit-learn-14141,scikit-learn,1,1,0,0,0,31708,1839,800
E,2,scikit-learn__scikit-learn-14496,scikit-learn,1,1,0,0,0,13032,615,800
E,2,scikit-learn__scikit-learn-14629,scikit-learn,0,0,0,0,0,45408,3029,800
E,2,scikit-learn__scikit-learn-14710,scikit-learn,0,0,0,0,0,35308,4253,800
E,2,scikit-learn__scikit-learn-14894,scikit-learn,1,1,0,0,0,13512,1063,800
E,2,scikit-learn__scikit-learn-14983,scikit-learn,1,1,0,0,0,29621,2369,800
E,2,scikit-learn__scikit-learn-15100,scikit-learn,0,0,0,0,0,19489,754,800
E,2,scikit-learn__scikit-learn-25102,scikit-learn,0,0,0,0,0,72448,7483,800
E,2,scikit-learn__scikit-learn-25232,scikit-learn,1,1,0,0,0,47754,4049,800
E,2,scikit-learn__scikit-learn-25747,scikit-learn,1,1,0,0,0,22344,1686,800
E,2,scikit-learn__scikit-learn-25931,scikit-learn,1,1,0,0,0,16963,946,800
E,2,scikit-learn__scikit-learn-25973,scikit-learn,0,0,0,0,0,29194,1725,800
E,2,scikit-learn__scikit-learn-26194,scikit-learn,0,0,0,0,0,30676,1683,800
E,2,scikit-learn__scikit-learn-26323,scikit-learn,1,1,0,0,0,19633,1607,800
E,2,scikit-learn__scikit-learn-9288,scikit-learn,1,1,0,0,0,32079,2210,800
E,2,sphinx-doc__sphinx-10614,sphinx,1,1,0,0,0,30063,3290,886
E,2,sphinx-doc__sphinx-10673,sphinx,1,1,0,0,0,39926,2462,886
E,2,sphinx-doc__sphinx-11445,sphinx,0,0,0,0,0,39445,3424,886
E,2,sphinx-doc__sphinx-11510,sphinx,0,1,0,0,0,25522,1024,886
E,2,sphinx-doc__sphinx-7440,sphinx,0,1,0,0,0,32016,3020,886
E,2,sphinx-doc__sphinx-7590,sphinx,0,0,0,0,0,48329,2991,886
E,2,sphinx-doc__sphinx-7748,sphinx,0,1,0,0,0,75295,3852,886
E,2,sphinx-doc__sphinx-7757,sphinx,0,1,0,0,0,39190,2528,886
E,2,sphinx-doc__sphinx-7910,sphinx,0,1,0,0,0,42103,2493,886
E,2,sphinx-doc__sphinx-7985,sphinx,1,1,0,0,0,40478,2548,886
E,2,sphinx-doc__sphinx-8056,sphinx,0,1,0,0,0,21258,1714,886
E,2,sphinx-doc__sphinx-8120,sphinx,1,1,0,0,0,31356,1612,886
E,2,sphinx-doc__sphinx-8265,sphinx,0,0,0,0,0,140793,5977,886
E,2,sphinx-doc__sphinx-8269,sphinx,1,1,0,0,0,33470,3293,886
E,2,sphinx-doc__sphinx-8475,sphinx,0,1,0,0,0,51820,1982,886
E,2,sphinx-doc__sphinx-8548,sphinx,0,0,0,0,0,72448,4479,886
E,2,sphinx-doc__sphinx-8551,sphinx,1,1,0,0,0,97560,5607,886
E,2,sphinx-doc__sphinx-8621,sphinx,1,1,0,0,0,26193,2479,886
E,2,sphinx-doc__sphinx-8638,sphinx,1,1,0,0,0,65809,4742,886
E,2,sphinx-doc__sphinx-8721,sphinx,1,1,0,0,0,15143,1306,886
E,2,sphinx-doc__sphinx-9229,sphinx,0,1,0,0,0,88993,4222,886
E,2,sphinx-doc__sphinx-9258,sphinx,1,1,0,0,0,67065,4574,886
E,2,sphinx-doc__sphinx-9281,sphinx,1,1,0,0,0,33639,2754,886
E,2,sphinx-doc__sphinx-9320,sphinx,1,1,0,0,0,43411,2482,886
E,2,sphinx-doc__sphinx-9367,sphinx,0,0,0,0,0,49248,3900,886
E,2,sphinx-doc__sphinx-9461,sphinx,1,1,0,0,0,60868,3648,886
E,2,sphinx-doc__sphinx-9698,sphinx,1,1,0,0,0,14153,665,886
E,2,sphinx-doc__sphinx-9711,sphinx,0,1,0,0,0,29032,1709,886
E,2,sympy__sympy-11618,sympy,0,0,0,0,0,25440,2896,953
E,2,sympy__sympy-12096,sympy,0,1,0,0,0,119726,3661,953
E,2,sympy__sympy-12419,sympy,0,0,0,0,0,51767,2656,953
E,2,sympy__sympy-12481,sympy,1,1,0,0,0,66025,3471,953
E,2,sympy__sympy-12489,sympy,1,1,0,0,0,65624,1946,953
E,2,sympy__sympy-13031,sympy,0,1,0,0,0,23769,918,953
E,2,sympy__sympy-13091,sympy,1,1,0,0,0,36388,1911,953
E,2,sympy__sympy-13372,sympy,1,1,0,0,0,53023,3263,953
E,2,sympy__sympy-13615,sympy,1,1,0,0,0,50300,1915,953
E,2,sympy__sympy-13757,sympy,1,1,0,0,0,43153,2193,953
E,2,sympy__sympy-13798,sympy,1,1,0,0,0,26287,1507,953
E,2,sympy__sympy-13852,sympy,0,0,0,0,0,68652,2231,953
E,2,sympy__sympy-13877,sympy,1,1,0,0,0,27157,1269,953
E,2,sympy__sympy-13974,sympy,1,1,0,0,0,42099,1606,953
E,2,sympy__sympy-14248,sympy,1,1,0,0,0,37531,1910,953
E,2,sympy__sympy-14711,sympy,0,0,0,0,0,50826,2875,953
E,2,sympy__sympy-14976,sympy,0,0,0,0,0,161379,4400,953
E,2,sympy__sympy-15017,sympy,0,0,0,0,0,32129,1688,953
E,2,sympy__sympy-15345,sympy,1,1,0,0,0,96966,5720,953
E,2,sympy__sympy-15349,sympy,1,1,0,0,0,28129,2823,953
E,2,sympy__sympy-15875,sympy,0,0,0,0,0,78785,2304,953
E,2,sympy__sympy-15976,sympy,1,1,0,0,0,22388,1596,953
E,2,sympy__sympy-16450,sympy,0,0,0,0,0,51055,2400,953
E,2,sympy__sympy-16597,sympy,0,1,0,0,0,34197,1489,953
E,2,sympy__sympy-16766,sympy,1,1,0,0,0,17682,1273,953
E,2,sympy__sympy-16792,sympy,0,0,0,0,0,80843,2611,953
E,2,sympy__sympy-16886,sympy,1,1,0,0,0,19427,1099,953
E,2,sympy__sympy-17318,sympy,1,1,0,0,0,26582,1213,953
E,2,sympy__sympy-17630,sympy,0,0,0,0,0,13301,3058,953
E,2,sympy__sympy-18189,sympy,1,1,0,0,0,54595,4981,953
E,2,sympy__sympy-18199,sympy,1,1,0,0,0,23962,3024,953
E,2,sympy__sympy-18211,sympy,0,1,0,0,0,106558,2864,953
E,2,sympy__sympy-18698,sympy,0,0,0,0,0,64464,2074,953
E,2,sympy__sympy-18763,sympy,1,1,0,0,0,17523,1399,953
E,2,sympy__sympy-19040,sympy,0,1,0,0,0,32233,1539,953
E,2,sympy__sympy-19346,sympy,0,0,0,0,0,60683,2959,953
E,2,sympy__sympy-19495,sympy,1,1,0,0,0,49905,3299,953
E,2,sympy__sympy-19637,sympy,1,1,0,0,0,28493,1805,953
E,2,sympy__sympy-19783,sympy,1,1,0,0,0,39268,1653,953
E,2,sympy__sympy-19954,sympy,1,1,0,0,0,23131,1545,953
E,2,sympy__sympy-20154,sympy,1,1,0,0,0,43647,1544,953
E,2,sympy__sympy-20428,sympy,0,1,0,0,0,23676,1040,953
E,2,sympy__sympy-20590,sympy,0,0,0,0,0,90414,2826,953
E,2,sympy__sympy-20801,sympy,1,1,0,0,0,36602,1902,953
E,2,sympy__sympy-20916,sympy,0,0,0,0,0,41733,4178,953
E,2,sympy__sympy-21379,sympy,0,1,0,0,0,33575,1764,953
E,2,sympy__sympy-21596,sympy,0,1,0,0,0,31126,2160,953
E,2,sympy__sympy-21612,sympy,0,0,0,0,0,202345,10988,953
E,2,sympy__sympy-21847,sympy,0,0,0,0,0,122058,5894,953
E,2,sympy__sympy-21930,sympy,0,0,0,0,0,51305,3381,953
E,2,sympy__sympy-22080,sympy,0,0,0,0,0,48578,2933,953
E,2,sympy__sympy-22456,sympy,0,0,0,0,0,36068,1692,953
E,2,sympy__sympy-22714,sympy,1,1,0,0,0,33059,2410,953
E,2,sympy__sympy-23262,sympy,0,0,0,0,0,37008,3419,953
E,2,sympy__sympy-23413,sympy,0,1,0,0,0,33306,1337,953
E,2,sympy__sympy-24066,sympy,0,1,0,0,0,26808,3576,953
E,2,sympy__sympy-24443,sympy,0,0,0,0,0,27442,2102,953
E,2,sympy__sympy-24539,sympy,1,1,0,0,0,11531,1027,953
E,2,sympy__sympy-24562,sympy,1,1,0,0,0,68682,2397,953
E,2,sympy__sympy-24661,sympy,1,1,0,0,0,122297,4474,953
E,3,astropy__astropy-12907,astropy,1,1,0,0,0,127146,9732,849
E,3,astropy__astropy-13033,astropy,0,0,0,0,0,41819,1559,849
E,3,astropy__astropy-13236,astropy,1,1,0,0,0,22562,1250,849
E,3,astropy__astropy-13398,astropy,0,1,0,0,0,57059,4030,849
E,3,astropy__astropy-13453,astropy,0,0,0,0,0,216682,6352,849
E,3,astropy__astropy-13579,astropy,0,1,0,0,0,42900,1621,849
E,3,astropy__astropy-13977,astropy,1,1,0,0,0,25713,1756,849
E,3,astropy__astropy-14096,astropy,0,0,0,0,0,29307,1779,849
E,3,astropy__astropy-14182,astropy,0,0,0,0,0,42144,1951,849
E,3,astropy__astropy-14309,astropy,1,1,0,0,0,15966,629,849
E,3,astropy__astropy-14365,astropy,1,1,0,0,0,21262,1012,849
E,3,astropy__astropy-14369,astropy,0,1,0,0,0,20533,1137,849
E,3,astropy__astropy-14508,astropy,1,1,0,0,0,18017,669,849
E,3,astropy__astropy-14539,astropy,1,1,0,0,0,30437,1337,849
E,3,astropy__astropy-14598,astropy,1,1,0,0,0,91762,3685,849
E,3,astropy__astropy-14995,astropy,1,1,0,0,0,34981,3272,849
E,3,astropy__astropy-7166,astropy,0,0,0,0,0,25751,1809,849
E,3,astropy__astropy-7336,astropy,1,1,0,0,0,16794,1919,849
E,3,astropy__astropy-7606,astropy,1,1,0,0,0,14216,976,849
E,3,astropy__astropy-7671,astropy,1,1,0,0,0,32483,4726,849
E,3,astropy__astropy-8707,astropy,1,1,0,0,0,21962,1741,849
E,3,astropy__astropy-8872,astropy,1,1,0,0,0,54641,2458,849
E,3,django__django-11087,django,0,1,0,0,0,33621,1297,1106
E,3,django__django-11149,django,1,1,0,0,0,37334,4323,1106
E,3,django__django-11206,django,0,0,0,0,0,19616,2502,1106
E,3,django__django-11265,django,1,1,0,0,0,47466,2349,1106
E,3,django__django-11555,django,1,1,0,0,0,84950,3961,1106
E,3,django__django-11740,django,0,0,0,0,0,58500,2416,1106
E,3,django__django-11790,django,0,0,0,0,0,27194,1256,1106
E,3,django__django-11880,django,1,1,0,0,0,27283,1869,1106
E,3,django__django-11885,django,1,1,0,0,0,51877,2601,1106
E,3,django__django-11964,django,0,0,0,0,0,58909,2145,1106
E,3,django__django-12039,django,0,0,0,0,0,126062,4137,1106
E,3,django__django-12209,django,1,1,0,0,0,25305,1556,1106
E,3,django__django-12276,django,0,0,0,0,0,31365,1590,1106
E,3,django__django-12663,django,0,1,0,0,0,34948,3021,1106
E,3,django__django-12708,django,1,1,0,0,0,22553,1176,1106
E,3,django__django-12754,django,0,1,0,0,0,46316,4734,1106
E,3,django__django-12774,django,0,0,0,0,0,130184,6566,1106
E,3,django__django-13112,django,1,1,0,0,0,30035,1220,1106
E,3,django__django-13121,django,1,1,0,0,0,26842,2040,1106
E,3,django__django-13279,django,0,1,0,0,0,24339,3051,1106
E,3,django__django-13344,django,0,1,0,0,0,27575,2258,1106
E,3,django__django-13363,django,1,1,0,0,0,18282,2206,1106
E,3,django__django-13410,django,0,0,0,0,0,37166,1691,1106
E,3,django__django-13417,django,1,1,0,0,0,24442,1643,1106
E,3,django__django-13512,django,0,1,0,0,0,25764,1030,1106
E,3,django__django-13568,django,0,1,0,0,0,87506,2699,1106
E,3,django__django-13807,django,1,1,0,0,0,17966,1070,1106
E,3,django__django-13809,django,1,1,0,0,0,15386,895,1106
E,3,django__django-13821,django,0,0,0,0,0,56862,4937,1106
E,3,django__django-14122,django,0,1,0,0,0,19596,963,1106
E,3,django__django-14140,django,0,0,0,0,0,84229,5206,1106
E,3,django__django-14373,django,1,1,0,0,0,34703,2153,1106
E,3,django__django-14434,django,0,1,0,0,0,71581,3979,1106
E,3,django__django-14539,django,0,1,0,0,0,20559,1026,1106
E,3,django__django-14608,django,0,1,0,0,0,22807,1856,1106
E,3,django__django-14672,django,0,0,0,0,0,62225,2374,1106
E,3,django__django-14725,django,1,1,0,0,0,16646,1951,1106
E,3,django__django-14752,django,1,1,0,0,0,24323,1647,1106
E,3,django__django-14787,django,0,0,0,0,0,23746,1434,1106
E,3,django__django-14915,django,0,1,0,0,0,36887,2049,1106
E,3,django__django-14999,django,0,0,0,0,0,28221,1644,1106
E,3,django__django-15037,django,0,0,0,0,0,65588,5500,1106
E,3,django__django-15128,django,1,1,0,0,0,24030,1692,1106
E,3,django__django-15277,django,1,1,0,0,0,32899,1595,1106
E,3,django__django-15280,django,0,0,0,0,0,85770,3740,1106
E,3,django__django-15315,django,1,1,0,0,0,43004,1685,1106
E,3,django__django-15375,django,0,1,0,0,0,47243,3594,1106
E,3,django__django-15563,django,0,1,0,0,0,133317,4118,1106
E,3,django__django-15695,django,0,0,0,0,0,33420,3401,1106
E,3,django__django-15731,django,1,1,0,0,0,34741,2772,1106
E,3,django__django-15814,django,1,1,0,0,0,16355,758,1106
E,3,django__django-15957,django,0,1,0,0,0,57740,2575,1106
E,3,django__django-16100,django,1,1,0,0,0,32864,2431,1106
E,3,django__django-16116,django,0,1,0,0,0,49284,2975,1106
E,3,django__django-16136,django,0,1,0,0,0,66463,3089,1106
E,3,django__django-16454,django,0,0,0,0,0,34722,1777,1106
E,3,django__django-16502,django,0,0,0,0,0,60092,1963,1106
E,3,django__django-16631,django,0,0,0,0,0,43444,2811,1106
E,3,django__django-16667,django,1,1,0,0,0,19055,2410,1106
E,3,django__django-17084,django,0,1,0,0,0,28310,2994,1106
E,3,matplotlib__matplotlib-13989,matplotlib,1,1,0,0,0,28951,1452,910
E,3,matplotlib__matplotlib-14623,matplotlib,1,1,0,0,0,39676,2728,910
E,3,matplotlib__matplotlib-20488,matplotlib,0,1,0,0,0,40372,2319,910
E,3,matplotlib__matplotlib-20676,matplotlib,1,1,0,0,0,133262,4826,910
E,3,matplotlib__matplotlib-20826,matplotlib,0,1,0,0,0,27761,1820,910
E,3,matplotlib__matplotlib-20859,matplotlib,1,1,0,0,0,19009,942,910
E,3,matplotlib__matplotlib-21568,matplotlib,1,1,0,0,0,75823,4128,910
E,3,matplotlib__matplotlib-22719,matplotlib,0,1,0,0,0,17162,942,910
E,3,matplotlib__matplotlib-22865,matplotlib,1,1,0,0,0,64732,2523,910
E,3,matplotlib__matplotlib-22871,matplotlib,0,0,0,0,0,70605,4859,910
E,3,matplotlib__matplotlib-23299,matplotlib,0,1,0,0,0,23821,984,910
E,3,matplotlib__matplotlib-23314,matplotlib,0,1,0,0,0,45520,2177,910
E,3,matplotlib__matplotlib-23412,matplotlib,1,1,0,0,0,97080,4182,910
E,3,matplotlib__matplotlib-23476,matplotlib,0,1,0,0,0,28797,994,910
E,3,matplotlib__matplotlib-24026,matplotlib,1,1,0,0,0,19173,1171,910
E,3,matplotlib__matplotlib-24149,matplotlib,0,1,0,0,0,14610,1350,910
E,3,matplotlib__matplotlib-24177,matplotlib,0,0,0,0,0,18714,6239,910
E,3,matplotlib__matplotlib-24570,matplotlib,1,1,0,0,0,126363,5045,910
E,3,matplotlib__matplotlib-24627,matplotlib,1,1,0,0,0,15938,1073,910
E,3,matplotlib__matplotlib-24637,matplotlib,1,1,0,0,0,70455,3583,910
E,3,matplotlib__matplotlib-24870,matplotlib,0,1,0,0,0,45163,3361,910
E,3,matplotlib__matplotlib-24970,matplotlib,1,1,0,0,0,14067,1162,910
E,3,matplotlib__matplotlib-25122,matplotlib,0,0,0,0,0,26933,1019,910
E,3,matplotlib__matplotlib-25287,matplotlib,1,1,0,0,0,28979,1305,910
E,3,matplotlib__matplotlib-25311,matplotlib,0,1,0,0,0,28386,1973,910
E,3,matplotlib__matplotlib-25332,matplotlib,0,1,0,0,0,48568,2817,910
E,3,matplotlib__matplotlib-25479,matplotlib,1,1,0,0,0,38873,2637,910
E,3,matplotlib__matplotlib-25775,matplotlib,1,1,0,0,0,43742,2852,910
E,3,matplotlib__matplotlib-25960,matplotlib,0,0,0,0,0,130718,3645,910
E,3,matplotlib__matplotlib-26113,matplotlib,1,1,0,0,0,20599,670,910
E,3,matplotlib__matplotlib-26208,matplotlib,1,1,0,0,0,82802,4059,910
E,3,matplotlib__matplotlib-26291,matplotlib,0,0,0,0,0,6702,1254,910
E,3,matplotlib__matplotlib-26342,matplotlib,0,1,0,0,0,57990,2204,910
E,3,matplotlib__matplotlib-26466,matplotlib,0,0,0,0,0,125462,5197,910
E,3,pydata__xarray-3993,xarray,1,1,0,0,0,18930,1186,785
E,3,pydata__xarray-4075,xarray,0,0,0,0,0,78997,3387,785
E,3,pydata__xarray-4094,xarray,0,1,0,0,0,32639,1527,785
E,3,pydata__xarray-4356,xarray,1,1,0,0,0,18566,1946,785
E,3,pydata__xarray-4695,xarray,0,1,0,0,0,102411,3003,785
E,3,pydata__xarray-4966,xarray,0,0,0,0,0,53590,1804,785
E,3,pydata__xarray-6599,xarray,0,0,0,0,0,56267,3750,785
E,3,pydata__xarray-6721,xarray,1,1,0,0,0,27418,661,785
E,3,pydata__xarray-6744,xarray,0,0,0,0,0,158267,9514,785
E,3,pydata__xarray-6938,xarray,0,1,0,0,0,18404,780,785
E,3,pydata__xarray-6992,xarray,1,1,0,0,0,13727,1176,785
E,3,pydata__xarray-7233,xarray,1,1,0,0,0,29219,1282,785
E,3,pytest-dev__pytest-10051,pytest,0,0,0,0,0,42141,2608,802
E,3,pytest-dev__pytest-10081,pytest,0,0,0,0,0,37708,2060,802
E,3,pytest-dev__pytest-10356,pytest,1,1,0,0,0,25826,1610,802
E,3,pytest-dev__pytest-5262,pytest,0,0,0,0,0,54951,2465,802
E,3,pytest-dev__pytest-5631,pytest,1,1,0,0,0,19732,2374,802
E,3,pytest-dev__pytest-5787,pytest,1,1,0,0,0,34800,3768,802
E,3,pytest-dev__pytest-5809,pytest,1,1,0,0,0,12070,473,802
E,3,pytest-dev__pytest-5840,pytest,0,1,0,0,0,15785,672,802
E,3,pytest-dev__pytest-6197,pytest,1,1,0,0,0,20301,1839,802
E,3,pytest-dev__pytest-6202,pytest,0,0,0,0,0,62682,2222,802
E,3,pytest-dev__pytest-7205,pytest,1,1,0,0,0,18868,1221,802
E,3,pytest-dev__pytest-7236,pytest,1,1,0,0,0,28558,1854,802
E,3,pytest-dev__pytest-7324,pytest,0,0,0,0,0,49170,2708,802
E,3,pytest-dev__pytest-7432,pytest,1,1,0,0,0,11454,1288,802
E,3,pytest-dev__pytest-7490,pytest,0,0,0,0,0,193524,7051,802
E,3,pytest-dev__pytest-7521,pytest,1,1,0,0,0,19612,857,802
E,3,pytest-dev__pytest-7571,pytest,1,1,0,0,0,31487,3191,802
E,3,pytest-dev__pytest-7982,pytest,1,1,0,0,0,17600,688,802
E,3,pytest-dev__pytest-8399,pytest,0,0,0,0,0,55342,3287,802
E,3,scikit-learn__scikit-learn-10297,scikit-learn,1,1,0,0,0,32417,3215,800
E,3,scikit-learn__scikit-learn-10844,scikit-learn,1,1,0,0,0,18088,1273,800
E,3,scikit-learn__scikit-learn-10908,scikit-learn,1,1,0,0,0,17888,1179,800
E,3,scikit-learn__scikit-learn-11310,scikit-learn,1,1,0,0,0,44053,2432,800
E,3,scikit-learn__scikit-learn-11578,scikit-learn,1,1,0,0,0,22829,690,800
E,3,scikit-learn__scikit-learn-12585,scikit-learn,0,0,0,0,0,24564,973,800
E,3,scikit-learn__scikit-learn-12682,scikit-learn,1,1,0,0,0,43881,3805,800
E,3,scikit-learn__scikit-learn-12973,scikit-learn,1,1,0,0,0,19031,1944,800
E,3,scikit-learn__scikit-learn-13124,scikit-learn,1,1,0,0,0,132763,5798,800
E,3,scikit-learn__scikit-learn-13135,scikit-learn,1,1,0,0,0,19354,1096,800
E,3,scikit-learn__scikit-learn-13142,scikit-learn,0,0,0,0,0,95219,7718,800
E,3,scikit-learn__scikit-learn-13328,scikit-learn,1,1,0,0,0,22589,1108,800
E,3,scikit-learn__scikit-learn-13439,scikit-learn,1,1,0,0,0,13959,641,800
E,3,scikit-learn__scikit-learn-13496,scikit-learn,0,0,0,0,0,126573,4242,800
E,3,scikit-learn__scikit-learn-13779,scikit-learn,1,1,0,0,0,42336,2345,800
E,3,scikit-learn__scikit-learn-14053,scikit-learn,1,1,0,0,0,103416,4355,800
E,3,scikit-learn__scikit-learn-14087,scikit-learn,0,0,0,0,0,37892,1559,800
